Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,67.67%,"107,958","$304,760,663,982",8.80%,-13.16%
Kentucky,65.87%,"1,175","$2,545,376,443",9.03%,-10.71%
1st Congressional district,66.67%,201,"$402,900,494",8.44%,-10.71%
2nd Congressional district,60.65%,155,"$241,898,856",12.90%,-8.74%
3rd Congressional district,61.87%,299,"$727,530,930",9.22%,-5.72%
4th Congressional district,66.67%,120,"$190,211,528",9.30%,-11.25%
5th Congressional district,75.30%,166,"$454,515,465",4.42%,-29.26%
6th Congressional district,66.67%,234,"$528,319,170",9.71%,-7.67%
