Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,67.67%,"107,958","$304,760,663,982",8.80%,-13.16%
Idaho,62.10%,504,"$732,040,888",11.87%,-10.04%
1st Congressional district,63.00%,200,"$329,253,500",11.03%,-14.56%
2nd Congressional district,61.51%,304,"$402,787,388",13.28%,-7.70%
