Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,67.67%,"107,958","$304,760,663,982",8.80%,-13.16%
Hawaii,70.54%,662,"$1,253,625,487",8.63%,-18.12%
1st Congressional district,72.24%,317,"$924,794,261",7.27%,-22.45%
2nd Congressional district,68.99%,345,"$328,831,226",9.56%,-16.10%
