Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Delaware,82.98%,517,"$1,278,640,553",6.02%,-38.49%
Kent County,90.70%,86,"$271,348,055",13.68%,-46.41%
New Castle County,83.79%,327,"$906,089,652",2.54%,-37.22%
Sussex County,74.04%,104,"$101,202,846",11.46%,-36.59%
