Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Kansas,79.45%,876,"$974,691,158",1.59%,-21.02%
1st Congressional district,79.63%,324,"$313,150,909",1.22%,-20.74%
2nd Congressional district,78.84%,241,"$344,349,549",3.13%,-32.45%
3rd Congressional district,75.47%,106,"$102,475,122",0.62%,-14.21%
4th Congressional district,81.95%,205,"$214,715,578",0.41%,-18.93%
