Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Oklahoma,81.76%,817,"$1,408,150,532",4.27%,-37.78%
1st Congressional district,75.29%,170,"$306,940,913",4.48%,-24.58%
2nd Congressional district,81.18%,170,"$251,855,173",7.63%,-42.49%
3rd Congressional district,84.62%,143,"$257,198,118",2.70%,-34.93%
4th Congressional district,80.16%,126,"$134,155,089",3.32%,-42.24%
5th Congressional district,86.54%,208,"$458,001,239",2.46%,-41.33%
