Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Connecticut,79.59%,"1,524","$4,173,366,215",1.79%,-25.12%
1st Congressional district,85.10%,349,"$848,705,515",0.50%,-31.33%
2nd Congressional district,77.47%,253,"$379,990,746",2.61%,-22.32%
3rd Congressional district,83.06%,301,"$1,477,008,327",1.85%,-29.16%
4th Congressional district,74.61%,319,"$981,396,925",2.46%,-17.98%
5th Congressional district,76.82%,302,"$486,264,702",3.15%,-22.29%
