Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Utah,81.33%,691,"$1,758,957,306",5.36%,-35.15%
1st Congressional district,82.21%,208,"$447,929,858",6.00%,-32.02%
2nd Congressional district,81.48%,216,"$558,071,491",3.84%,-35.27%
3rd Congressional district,80.22%,182,"$414,885,815",5.54%,-31.51%
4th Congressional district,81.18%,85,"$338,070,142",6.61%,-62.55%
