Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Arkansas,79.81%,842,"$1,398,484,556",3.71%,-31.82%
1st Congressional district,81.09%,201,"$296,212,748",3.96%,-45.90%
2nd Congressional district,80.88%,272,"$638,865,278",3.56%,-36.29%
3rd Congressional district,73.60%,197,"$234,137,445",6.05%,-18.53%
4th Congressional district,83.72%,172,"$229,269,085",2.54%,-27.49%
