Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Rhode Island,76.09%,527,"$1,029,704,548",2.99%,-20.19%
Bristol County,53.85%,13,"$11,130,874",7.31%,-2.62%
Kent County,86.79%,53,"$84,942,491",1.74%,-32.70%
Newport County,63.93%,61,"$52,477,314",1.32%,-18.05%
Providence County,77.91%,335,"$850,025,390",3.11%,-20.65%
Washington County,73.85%,65,"$31,128,479",5.90%,-16.36%
