Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Iowa,72.56%,"1,177","$1,099,905,174",4.23%,-13.06%
1st Congressional district,72.31%,260,"$173,977,975",5.08%,-11.23%
2nd Congressional district,70.82%,305,"$284,506,581",3.28%,-9.75%
3rd Congressional district,75.83%,302,"$362,204,065",2.39%,-20.37%
4th Congressional district,71.29%,310,"$279,216,553",5.09%,-14.93%
