Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Rhode Island,76.09%,527,"$1,029,704,548",2.99%,-20.19%
1st Congressional district,74.72%,269,"$614,437,867",2.25%,-19.82%
2nd Congressional district,77.52%,258,"$415,266,681",3.25%,-20.37%
