Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Alabama,81.13%,"1,134","$2,354,776,663",4.29%,-36.44%
1st Congressional district,76.47%,119,"$109,232,706",6.90%,-19.09%
2nd Congressional district,78.93%,242,"$519,214,003",5.44%,-38.89%
3rd Congressional district,80.88%,136,"$179,968,393",5.39%,-54.59%
4th Congressional district,88.70%,115,"$73,982,611",2.69%,-37.99%
5th Congressional district,77.21%,136,"$171,686,918",4.86%,-32.61%
6th Congressional district,80.87%,115,"$83,619,847",4.00%,-25.89%
7th Congressional district,84.13%,271,"$1,217,072,185",2.85%,-40.26%
