Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
New Mexico,77.47%,697,"$1,037,115,643",4.42%,-29.75%
1st Congressional district,74.81%,262,"$344,501,118",5.97%,-20.94%
2nd Congressional district,80.15%,136,"$255,724,859",2.41%,-44.35%
3rd Congressional district,78.60%,299,"$436,889,666",3.80%,-34.18%
