Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Hawaii,79.75%,563,"$1,071,563,687",3.52%,-28.60%
Hawaii County,81.82%,99,"$105,665,154",1.32%,-24.24%
Honolulu County,79.39%,330,"$837,270,317",4.02%,-30.08%
Kauai County,60.53%,38,"$17,585,554",5.43%,-9.91%
Maui County,86.46%,96,"$111,042,662",3.31%,-37.51%
