Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Nebraska,69.61%,714,"$988,054,384",4.43%,-17.62%
1st Congressional district,71.19%,177,"$316,004,591",4.61%,-17.67%
2nd Congressional district,66.40%,250,"$446,477,396",2.44%,-14.34%
3rd Congressional district,71.43%,287,"$225,572,397",5.84%,-18.99%
