Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Kentucky,73.23%,"1,113","$2,292,883,175",6.49%,-18.48%
1st Congressional district,74.88%,203,"$295,305,699",8.04%,-19.36%
2nd Congressional district,65.56%,151,"$209,217,232",9.10%,-11.08%
3rd Congressional district,71.70%,265,"$781,992,001",5.87%,-19.01%
4th Congressional district,75.00%,116,"$149,188,280",6.20%,-14.88%
5th Congressional district,81.58%,152,"$414,205,457",4.54%,-28.90%
6th Congressional district,72.12%,226,"$442,974,506",6.61%,-15.84%
