Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.17%,"93,114","$294,095,172,213",3.33%,-25.25%
Delaware,82.98%,517,"$1,278,640,553",6.02%,-38.49%
Congressional district (at large),82.98%,517,"$1,278,640,553",6.02%,-38.49%
