Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.65%,"81,354","$240,737,818,717",2.83%,-26.80%
Iowa,70.77%,"1,098","$998,301,170",3.08%,-12.44%
1st Congressional district,70.94%,234,"$146,342,575",3.94%,-15.40%
2nd Congressional district,70.32%,283,"$233,155,642",2.22%,-9.77%
3rd Congressional district,75.34%,292,"$390,076,767",2.08%,-20.12%
4th Congressional district,66.44%,289,"$228,726,186",4.11%,-11.45%
