Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.65%,"81,354","$240,737,818,717",2.83%,-26.80%
Hawaii,79.28%,502,"$771,073,622",5.24%,-23.90%
Hawaii County,80.22%,91,"$94,309,779",2.90%,-21.35%
Honolulu County,83.28%,293,"$550,942,285",3.47%,-29.27%
Kauai County,77.42%,31,"$14,772,861",9.83%,-10.95%
Maui County,65.52%,87,"$111,048,697",14.00%,-12.80%
