Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.65%,"81,354","$240,737,818,717",2.83%,-26.80%
Oklahoma,82.11%,738,"$1,150,619,881",3.57%,-37.94%
1st Congressional district,75.16%,161,"$265,470,625",5.35%,-24.48%
2nd Congressional district,84.28%,159,"$198,562,487",4.41%,-52.13%
3rd Congressional district,83.33%,120,"$255,514,164",3.14%,-37.18%
4th Congressional district,80.67%,119,"$138,416,492",2.36%,-32.13%
5th Congressional district,86.59%,179,"$292,656,113",3.02%,-41.10%
