Geography,Share of 990 filers with government grants at risk,Number of 990 filers with government grants,Total government grants ($),Size of operating surplus with government grants,Size of operating surplus without government grants
United States,78.65%,"81,354","$240,737,818,717",2.83%,-26.80%
Nevada,81.23%,389,"$1,317,594,827",4.03%,-37.52%
1st Congressional district,86.96%,69,"$277,814,913",0.67%,-39.09%
2nd Congressional district,76.11%,180,"$470,109,257",6.02%,-36.84%
3rd Congressional district,82.46%,57,"$188,282,698",1.42%,-48.31%
4th Congressional district,86.75%,83,"$381,387,959",4.45%,-35.22%
